timestamp,error,message,requestTime,stopId,stopName,recordedAtTime,expectedArrivalTime,expectedArrivalSeconds
1580209261,true,no MonitoredStopVisit,,,,,,
1580209261,,,2020-01-28T06:01:04.841-05:00,901334,DIVISION AV/WYTHE AV,2020-01-28T06:01:20-05:00,,
1580209261,,,2020-01-28T06:01:04.921-05:00,305191,WYTHE AV/CLYMER ST,2020-01-28T06:01:08-05:00,2020-01-28T06:01:30.318-05:00,-22
1580209261,,,2020-01-28T06:01:04.979-05:00,901335,CLYMER ST/KENT AV,2020-01-28T06:01:08-05:00,2020-01-28T06:02:09.257-05:00,-61
1580209261,,,2020-01-28T06:01:05.025-05:00,901336,MARKET ST/5 ST,2020-01-28T06:01:08-05:00,2020-01-28T06:05:06.360-05:00,-238
1580209261,,,2020-01-28T06:01:05.072-05:00,308692,SANDS ST/NAVY ST,2020-01-28T06:01:08-05:00,2020-01-28T06:08:44.984-05:00,-456
1580209261,,,2020-01-28T06:01:05.131-05:00,307039,GOLD ST/SANDS ST,2020-01-28T06:01:08-05:00,2020-01-28T06:09:45.675-05:00,-517
1580209261,,,2020-01-28T06:01:05.184-05:00,901338,YORK ST/JAY ST,2020-01-28T06:01:08-05:00,2020-01-28T06:11:41.734-05:00,-633
1580209261,,,2020-01-28T06:01:05.243-05:00,306337,SANDS ST/PEARL ST,2020-01-28T06:01:08-05:00,2020-01-28T06:13:41.999-05:00,-753
1580209261,,,2020-01-28T06:01:05.293-05:00,307106,JAY ST/HIGH ST,2020-01-28T06:01:08-05:00,2020-01-28T06:14:13.669-05:00,-785
1580209261,,,2020-01-28T06:01:05.343-05:00,306264,JAY ST/CHAPEL ST,2020-01-28T06:01:08-05:00,2020-01-28T06:14:46.021-05:00,-818
1580209261,,,2020-01-28T06:01:05.449-05:00,307426,JAY ST/TILLARY ST,2020-01-28T06:01:08-05:00,2020-01-28T06:15:35.927-05:00,-867
1580209261,,,2020-01-28T06:01:05.522-05:00,305211,JAY ST/FULTON ST,2020-01-28T06:01:08-05:00,2020-01-28T06:17:32.310-05:00,-984
1580209261,,,2020-01-28T06:01:05.604-05:00,303290,LIVINGSTON ST/SMITH ST,2020-01-28T06:01:08-05:00,2020-01-28T06:19:08.710-05:00,-1080
1580209261,,,2020-01-28T06:01:05.734-05:00,306901,LIVINGSTON ST/HOYT ST,2020-01-28T06:01:08-05:00,2020-01-28T06:19:59.116-05:00,-1131
1580209261,,,2020-01-28T06:01:05.850-05:00,303294,LIVINGSTON ST/NEVINS ST,2020-01-28T06:01:08-05:00,2020-01-28T06:21:45.959-05:00,-1237
1580209261,,,2020-01-28T06:01:05.920-05:00,303524,FLATBUSH AV/STATE ST,2020-01-28T06:01:18-05:00,2020-01-28T06:02:26.909-05:00,-68
1580209261,,,2020-01-28T06:01:05.971-05:00,303296,FLATBUSH AV/5 AV,2020-01-28T06:01:18-05:00,2020-01-28T06:04:18.946-05:00,-180
1580209261,,,2020-01-28T06:01:06.062-05:00,303297,FLATBUSH AV/BERGEN ST,2020-01-28T06:01:18-05:00,2020-01-28T06:05:41.308-05:00,-263
1580209261,,,2020-01-28T06:01:06.141-05:00,307360,FLATBUSH AV/ST MARKS AV,2020-01-28T06:01:18-05:00,2020-01-28T06:06:30.578-05:00,-312
1580209261,,,2020-01-28T06:01:06.199-05:00,305670,7 AV/FLATBUSH AV,2020-01-28T06:01:18-05:00,2020-01-28T06:07:28.322-05:00,-370
1580209261,,,2020-01-28T06:01:06.256-05:00,305671,7 AV/STERLING PL,2020-01-28T06:01:18-05:00,2020-01-28T06:08:26.922-05:00,-428
1580209261,,,2020-01-28T06:01:06.319-05:00,305672,7 AV/BERKELEY PL,2020-01-28T06:01:18-05:00,2020-01-28T06:09:19.922-05:00,-481
1580209261,,,2020-01-28T06:01:06.396-05:00,305673,7 AV/UNION ST,2020-01-28T06:01:18-05:00,2020-01-28T06:10:02.056-05:00,-524
1580209261,,,2020-01-28T06:01:06.451-05:00,305674,7 AV/GARFIELD PL,2020-01-28T06:01:18-05:00,2020-01-28T06:11:11.467-05:00,-593
1580209261,,,2020-01-28T06:01:06.507-05:00,305675,7 AV/3 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:12:15.667-05:00,-657
1580209261,,,2020-01-28T06:01:06.566-05:00,305676,7 AV/6 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:13:31.111-05:00,-733
1580209261,,,2020-01-28T06:01:06.624-05:00,305677,7 AV/9 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:14:48.214-05:00,-810
1580209261,,,2020-01-28T06:01:06.679-05:00,305678,7 AV/11 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:15:35.267-05:00,-857
1580209261,,,2020-01-28T06:01:06.739-05:00,305679,7 AV/13 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:16:12.514-05:00,-894
1580209261,,,2020-01-28T06:01:06.806-05:00,305680,7 AV/15 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:16:58.607-05:00,-940
1580209261,,,2020-01-28T06:01:06.861-05:00,305681,7 AV/PROSPECT AV,2020-01-28T06:01:18-05:00,2020-01-28T06:17:44.876-05:00,-986
1580209261,,,2020-01-28T06:01:06.916-05:00,305682,7 AV/18 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:18:38.527-05:00,-1040
1580209261,,,2020-01-28T06:01:07.003-05:00,307521,19 ST/8 AV,2020-01-28T06:01:18-05:00,2020-01-28T06:19:49.404-05:00,-1111
1580209261,,,2020-01-28T06:01:07.062-05:00,306573,19 ST/PROSPECT PK W,2020-01-28T06:01:18-05:00,2020-01-28T06:20:37.500-05:00,-1159
1580209261,,,2020-01-28T06:01:07.118-05:00,306574,10 AV/20 ST,2020-01-28T06:01:18-05:00,2020-01-28T06:22:08.447-05:00,-1250
1580209261,,,2020-01-28T06:01:07.187-05:00,306558,MC DONALD AV/TERRACE PL,2020-01-28T06:01:18-05:00,2020-01-28T06:23:04.260-05:00,-1306
1580209261,,,2020-01-28T06:01:07.248-05:00,306559,MC DONALD AV/VANDERBILT ST,2020-01-28T06:01:18-05:00,2020-01-28T06:23:34.114-05:00,-1336
1580209261,,,2020-01-28T06:01:07.311-05:00,306560,MC DONALD AV/GREENWOOD AV,2020-01-28T06:01:18-05:00,2020-01-28T06:24:09.354-05:00,-1371
1580209261,,,2020-01-28T06:01:07.368-05:00,306561,MC DONALD AV/FT HAMILTON PY,2020-01-28T06:01:18-05:00,2020-01-28T06:24:40.154-05:00,-1402
1580209261,,,2020-01-28T06:01:07.438-05:00,306562,MC DONALD AV/CATON AV,2020-01-28T06:01:18-05:00,2020-01-28T06:25:11.109-05:00,-1433
1580209261,,,2020-01-28T06:01:07.487-05:00,306563,MC DONALD AV/ALBEMARLE RD,2020-01-28T06:01:18-05:00,2020-01-28T06:25:45.536-05:00,-1467
1580209261,,,2020-01-28T06:01:07.554-05:00,306564,MC DONALD AV/CHURCH AV,2020-01-28T06:00:40-05:00,2020-01-28T06:01:30.726-05:00,-50
1580209261,,,2020-01-28T06:01:07.618-05:00,306565,MC DONALD AV/AV C,2020-01-28T06:00:40-05:00,2020-01-28T06:01:44.959-05:00,-64
1580209261,,,2020-01-28T06:01:07.687-05:00,801044,MC DONALD AV/CORTELYOU RD,2020-01-28T06:00:40-05:00,2020-01-28T06:02:20.559-05:00,-100
1580209321,true,no MonitoredStopVisit,,,,,,
1580209321,true,no MonitoredStopVisit,,,,,,
1580209321,,,2020-01-28T06:02:02.181-05:00,306550,MC DONALD AV/CHURCH AV,2020-01-28T06:01:59-05:00,2020-01-28T06:02:33.870-05:00,-34
1580209321,,,2020-01-28T06:02:02.249-05:00,306551,MC DONALD AV/ALBEMARLE RD,2020-01-28T06:01:59-05:00,2020-01-28T06:03:26.879-05:00,-87
1580209321,,,2020-01-28T06:02:02.301-05:00,307102,MC DONALD AV/CATON AV,2020-01-28T06:01:59-05:00,2020-01-28T06:03:54.195-05:00,-115
1580209321,,,2020-01-28T06:02:02.370-05:00,306868,MC DONALD AV/FT HAMILTON PY,2020-01-28T06:01:59-05:00,2020-01-28T06:04:18.710-05:00,-139
1580209321,,,2020-01-28T06:02:02.426-05:00,306553,MC DONALD AV/GREENWOOD AV,2020-01-28T06:01:59-05:00,2020-01-28T06:04:55.706-05:00,-176
1580209321,,,2020-01-28T06:02:02.482-05:00,306554,MC DONALD AV/VANDERBILT AV,2020-01-28T06:01:59-05:00,2020-01-28T06:05:30.208-05:00,-211
